Outlet URL,Latitude,Longitude
https://www.pressofatlanticcity.com/currents_gazettes/upper_township/,38.9351125,-74.90600529999999
http://thevector.njit.edu,40.735657,-74.1723667
https://occvikingnews.org/,39.9537358,-74.1979458
http://www.villagegreennj.com/,40.7489277,-74.2609903
https://www.visionsnewspaper.com/,40.9167654,-74.17181099999999
https://cccvoice.wordpress.com/,39.4863773,-75.02596369999999
https://thesunpapers.com/voorhees-sun/,39.8519447,-74.961517
https://pocono967.com/,41.1288481,-74.6868815
https://rennamedia.com/publications/warren-monthly/,40.6341746,-74.505529
https://thesunpapers.com/washington-twp-sun/,39.7561387,-75.07279559999999
https://rennamedia.com/publications/watchung-post/,40.63788,-74.4509863
https://www.mypaperonline.com/category/hometown-wayne,40.92537249999999,-74.2765441
https://www.951wayv.com/,39.3642834,-74.4229266
http://www.wbcbnews.com/,40.2205824,-74.759717
https://www.wbgo.org/category/news,40.7453199,-74.05351259999999
https://wctcam.com/,40.4111363,-74.35874729999999
http://wcvhfm.weebly.com/news.html,40.56695149999999,-74.92087719999999
http://987thecoast.com/,38.9917797,-74.8148894
https://www.pennjerseyradio.org/,40.4111363,-74.35874729999999
https://www.wehavegospel.com/,39.5333379,-74.6868815
https://www.westessextribune.net/,40.7862871,-74.3300842
http://www.westmilfordmessenger.com/,41.1311292,-74.3673254
https://www.mypaperonline.com/category/west-orange-news,40.7985699,-74.23908279999999
https://communitynews.org/west-windsor-news/,40.2983262,-74.618634
https://www.goleader.com/,40.6589912,-74.3473717
https://www.univision.com/local/philadelphia-wuvp,39.7103023,-75.1078332
https://literock969.com/,39.105884,-74.8273184
http://www.thewhitonline.com,39.70289229999999,-75.1118422
http://www.radiowttm1680.com/index_files/Page447.htm,40.2205824,-74.759717
https://medium.com/the-williamstown-sun,39.6862263,-74.99516799999999
http://wimg1300.com/index.html#.XSTOH5NKg5s,40.2205824,-74.759717
https://centraljersey.com/windsor-hights-herald/,40.2677539,-74.5402506
http://www.wiredjersey.com/,40.8259007,-74.2090053
https://943thepoint.com/category/news/,40.2589455,-74.12399599999999
http://theshore1063.com/,39.5848777,-75.3878525
https://nj1015.com/category/new-jersey-news/,40.2205824,-74.759717
https://www.wliw.org/,40.9262762,-74.07701
https://www.wlvt.org/,40.3028533,-74.7337069
http://www.wbmatv.com/,40.8067546,-74.1854209
https://wmbctv.com/,41.1288481,-74.6868815
https://philadelphia.cbslocal.com/,39.7103023,-75.1078332
https://www.classicoldieswmid.com/,39.3642834,-74.4229266
http://wmizradio.com/index1.html,39.105884,-74.8273184
https://www.wnyc.org/,40.9262762,-74.07701
http://wondradio.com/,39.9652553,-74.3118212
https://wpgtalkradio.com/,39.8558488,-74.6868815
https://phl17.com/,39.5333379,-74.6868815
http://praisephilly.com/,39.8558488,-74.6868815
https://6abc.com/,41.1288481,-74.6868815
http://www.wrnj.com/,39.7561387,-75.07279559999999
http://www.1077thebronc.com/,40.2205824,-74.759717
http://radio.rutgers.edu/,40.2589455,-74.12399599999999
http://www.wsou.net/,40.3028533,-74.7337069
http://wtsr.org/,40.3028533,-74.7337069
https://dailyvoice.com/new-jersey/wyckoff,41.0167639,-74.2057011
